DDH_name,From_m,To_m,JoinID,Sample_length_m,Al_pct,Si_pct,S_pct,K_pct,Ca_pct,Ti_ppm,Mn_ppm,Fe_pct,Cu_ppm,Rb_ppm,Sr_ppm,Major_Unit_Interp
DDH-1,592.7999878,592.9000244,SCC-001592.8592.9,0.100000001,5.299799919,30.50049973,1.782699943,3.712500095,0.414200008,1864,172,2.32220006,36824,153,272,Porphyry
DDH-1,592.9000244,593,SCC-001592.9593,0.100000001,5.453100204,26.80610085,1.141100049,3.819900036,0.319900006,1441,79,1.245599985,27584,121,426,Porphyry
DDH-1,593,593.0999756,SCC-001593593.1,0.100000001,7.125800133,32.98410034,0.957700014,4.734200001,0.232999995,1572,65,1.289100051,18931,116,227,Porphyry
DDH-1,593.2000122,593.2999878,SCC-001593.2593.3,0.100000001,5.042600155,29.64920044,2.341200113,3.163899899,0.495200008,1404,255,3.875699997,55533,95,160,Porphyry
DDH-1,593.2999878,593.4000244,SCC-001593.3593.4,0.100000001,5.168200016,22.86230087,1.212499976,2.546999931,0.250999987,823,177,2.789099932,47436,105,92,Porphyry
DDH-1,593.4000244,593.5,SCC-001593.4593.5,0.100000001,4.627299786,22.46380043,0.628799975,3.505399942,0.140599996,1360,74,1.790300012,29990,130,134,Porphyry
DDH-1,593.5,593.5999756,SCC-001593.5593.6,0.100000001,4.231699944,31.22190094,1.52670002,3.585700035,0.330900013,1884,166,2.263099909,82700,146,457,Porphyry
DDH-1,593.5999756,593.7000122,SCC-001593.6593.7,0.100000001,6.151299953,31.93810081,1.291700006,4.64139986,0.291299999,1722,154,1.767199993,29096,124,166,Porphyry
DDH-1,593.7000122,593.7999878,SCC-001593.7593.8,0.100000001,6.865799904,33.98559952,1.037700057,4.220300198,0.241300002,1291,173,2.081599951,47713,118,142,Porphyry
DDH-1,593.7999878,593.9000244,SCC-001593.8593.9,0.100000001,6.000999928,34.6413002,0.599900007,3.387200117,0.161799997,1395,176,2.117599964,41916,96,82,Porphyry
DDH-1,593.9000244,594,SCC-001593.9594,0.100000001,6.610599995,29.2241993,1.28550005,4.48239994,0.257699996,1664,71,1.74240005,18917,140,148,Porphyry
DDH-1,594,594.0999756,SCC-001594594.1,0.100000001,5.749400139,29.38010025,2.253499985,3.969799995,0.471199989,1508,154,2.128900051,65497,136,228,Porphyry
DDH-1,594.0999756,594.2000122,SCC-001594.1594.2,0.100000001,6.117599964,27.9333992,1.584400058,3.32310009,0.362399995,1259,287,5.97840023,63710,94,191,Porphyry
DDH-1,594.2000122,594.2999878,SCC-001594.2594.3,0.100000001,6.712900162,30.78210068,1.876000047,4.225999832,0.529799998,2278,223,3.186300039,37315,109,91,Porphyry
DDH-1,594.2999878,594.4000244,SCC-001594.3594.4,0.100000001,6.173099995,29.27260017,0.983500004,4.032599926,0.207599998,2057,85,1.446099997,18202,109,117,Porphyry
DDH-1,594.4000244,594.5,SCC-001594.4594.5,0.100000001,8.295399666,33.47809982,0.216600001,5.353199959,0.091700003,2331,90,1.642099977,43265,153,221,Porphyry
DDH-1,594.5999756,594.7000122,SCC-001594.6594.7,0.100000001,6.803800106,29.55789948,0.788399994,4.394999981,0.207200006,1734,85,1.493700027,46906,147,159,Porphyry
DDH-1,594.7000122,594.7999878,SCC-001594.7594.8,0.100000001,6.699500084,30.96850014,1.204300046,4.205500126,0.254999995,1707,147,1.775699973,64405,136,204,Porphyry
DDH-1,594.7999878,594.9000244,SCC-001594.8594.9,0.100000001,6.031300068,33.07279968,0.854799986,3.581599951,0.173600003,1248,95,2.340600014,29209,117,121,Porphyry
DDH-1,596.0999756,596.2000122,SCC-001596.1596.2,0.100000001,3.894099951,21.84950066,0.248699993,3.193099976,0.141599998,2223,185,2.76609993,22362,108,269,Porphyry
DDH-1,596.4000244,596.5,SCC-001596.4596.5,0.100000001,7.506899834,32.81019974,0.147400007,4.221899986,0.1153,2390,108,1.453600049,16471,105,223,Porphyry
DDH-1,596.5,596.5999756,SCC-001596.5596.6,0.100000001,7.881999969,30.40089989,0.356400013,3.527100086,0.145099998,2281,106,1.742200017,22185,105,197,Porphyry
DDH-1,596.5999756,596.7000122,SCC-001596.6596.7,0.100000001,6.758299828,35.17760086,0.842499971,3.847800016,0.237100005,1420,110,1.705299973,11829,124,264,Porphyry
DDH-1,596.7000122,596.7999878,SCC-001596.7596.8,0.100000001,7.28760004,33.13169861,1.207599998,4.449699879,0.296200007,1834,106,1.787099957,6896,133,171,Porphyry
DDH-1,597.0999756,597.2000122,SCC-001597.1597.2,0.100000001,8.776100159,30.7269001,0.721199989,3.65079999,0.231299996,2099,126,1.617900014,18907,114,222,Porphyry
DDH-1,597.2000122,597.2999878,SCC-001597.2597.3,0.100000001,7.132100105,26.88909912,0.910399973,4.787700176,0.26699999,1594,108,1.604099989,8063,146,250,Porphyry
DDH-1,597.2999878,597.4000244,SCC-001597.3597.4,0.100000001,8.264300346,31.50110054,1.065899968,3.661900043,0.336299986,1780,172,1.864099979,14240,108,268,Porphyry
DDH-1,597.4000244,597.5,SCC-001597.4597.5,0.100000001,8.161299706,30.4666996,0.323599994,3.828500032,0.161200002,2150,130,1.878999949,20017,113,258,Porphyry
DDH-1,597.5999756,597.7000122,SCC-001597.6597.7,0.100000001,5.311500072,20.68709946,0.843599975,3.160599947,0.232899994,1416,89,2.17840004,16417,138,166,Porphyry
DDH-1,597.7000122,597.7999878,SCC-001597.7597.8,0.100000001,6.755099773,27.33889961,1.717900038,4.054599762,0.482199997,1725,127,2.383899927,17632,134,217,Porphyry
DDH-1,597.7999878,597.9000244,SCC-001597.8597.9,0.100000001,6.283699989,26.07349968,0.713999987,3.525300026,0.245299995,1680,144,2.402899981,13081,113,205,Porphyry
DDH-1,597.9000244,598,SCC-001597.9598,0.100000001,7.633399963,28.59720039,0.754899979,3.186100006,0.255100012,2061,135,2.088200092,21165,98,203,Porphyry
DDH-1,598,598.0999756,SCC-001598598.1,0.100000001,6.906400204,26.05929947,2.61590004,3.766400099,0.622300029,1933,103,1.780900002,18401,108,241,Porphyry
DDH-1,598.0999756,598.2000122,SCC-001598.1598.2,0.100000001,7.114200115,30.04789925,2.247200012,3.858999968,0.625400007,1900,199,3.290100098,26697,112,176,Porphyry
DDH-1,598.7999878,598.9000244,SCC-001598.8598.9,0.100000001,4.600800037,23.20229912,0.734899998,3.293900013,0.239399999,1555,187,7.796000004,15901,139,170,Porphyry
DDH-1,599.0999756,599.2000122,SCC-001599.1599.2,0.100000001,6.231100082,28.12490082,0.79549998,4.503399849,0.298900008,2098,160,1.958999991,8838,164,378,Porphyry
DDH-1,599.2999878,599.4000244,SCC-001599.3599.4,0.100000001,7.271699905,28.78709984,0.427300006,5.552700043,0.172800004,2216,110,1.501399994,17894,169,323,Porphyry
DDH-1,599.4000244,599.5,SCC-001599.4599.5,0.100000001,7.408500195,31.34799957,0.369899988,5.002699852,0.197999999,2598,86,1.861700058,16492,159,364,Porphyry
DDH-1,599.5999756,599.7000122,SCC-001599.6599.7,0.100000001,5.829800129,24.88380051,0.604700029,2.781800032,0.179700002,1566,82,1.412500024,13403,97,301,Porphyry
DDH-1,599.7000122,599.7999878,SCC-001599.7599.8,0.100000001,9.024200439,31.61779976,0.738900006,3.770499945,0.30219999,2131,123,1.57249999,19501,100,312,Porphyry
DDH-1,599.9000244,600,SCC-001599.9600,0.100000001,7.737500191,31.07439995,0.111699998,4.333300114,0.101000004,1930,79,1.637599945,26358,117,266,Porphyry
DDH-1,600,600.0999756,SCC-001600600.1,0.100000001,7.642000198,29.83320045,0.095100001,4.074999809,0.116700001,1834,92,1.923200011,31156,93,266,Porphyry
DDH-1,600.0999756,600.2000122,SCC-001600.1600.2,0.100000001,6.394999981,28.76689911,0.098899998,4.114299774,0.122500002,1850,102,1.739599943,21804,104,250,Porphyry
DDH-1,600.4000244,600.5,SCC-001600.4600.5,0.100000001,7.781799793,32.76520157,0.234899998,4.53030014,0.138500005,1707,105,1.524799943,25718,169,314,Porphyry
DDH-1,600.5,600.5999756,SCC-001600.5600.6,0.100000001,6.369800091,28.15629959,0.154899999,4.560500145,0.143199995,1781,92,1.555699944,17332,112,137,Porphyry
DDH-1,600.5999756,600.7000122,SCC-001600.6600.7,0.100000001,7.089600086,30.10169983,0.245100006,4.598599911,0.128299996,1807,148,1.743700027,21347,160,223,Porphyry
DDH-1,600.7000122,600.7999878,SCC-001600.7600.8,0.100000001,8.880800247,37.31129837,0.1435,4.710400105,0.120800003,1651,107,1.657999992,22059,149,228,Porphyry
DDH-1,601,601.0999756,SCC-001601601.1,0.100000001,9.492600441,33.4355011,0.52640003,3.888299942,0.185699999,2298,75,1.414399981,24486,100,168,Porphyry
DDH-1,601.0999756,601.2000122,SCC-001601.1601.2,0.100000001,7.333300114,31.89800072,0.510800004,4.391499996,0.167600006,1929,79,1.228999972,20445,127,128,Porphyry
DDH-1,601.2000122,601.2999878,SCC-001601.2601.3,0.100000001,7.771900177,31.20730019,0.290899992,5.129000187,0.150900006,2575,119,1.688599944,24634,141,216,Porphyry
DDH-1,601.2999878,601.4000244,SCC-001601.3601.4,0.100000001,9.573399544,31.51490021,0.291399986,3.993200064,0.130999997,2074,76,1.460600019,17553,92,131,Porphyry
DDH-1,601.4000244,601.5,SCC-001601.4601.5,0.100000001,10.4914999,32.21860123,0.611899972,4.060800076,0.189999998,1988,106,1.592800021,27688,125,218,Porphyry
DDH-1,601.5,601.5999756,SCC-001601.5601.6,0.100000001,7.824800014,29.61400032,0.239199996,4.092700005,0.121100001,1974,90,1.748299956,19065,96,175,Porphyry
DDH-1,601.5999756,601.7000122,SCC-001601.6601.7,0.100000001,7.326000214,22.97220039,0.485199988,2.664000034,0.221100003,1710,85,1.731699944,15395,72,239,Porphyry
DDH-1,602.7999878,602.9000244,SCC-001602.8602.9,0.100000001,7.635900021,24.13559914,0.443399996,3.153399944,0.180000007,1861,88,2.880300045,11745,101,188,Porphyry
DDH-1,603,603.0999756,SCC-001603603.1,0.100000001,9.252400398,29.53680038,0.1505,3.566900015,0.119199999,2019,119,2.634399891,12090,122,304,Porphyry
DDH-1,603.2000122,603.2999878,SCC-001603.2603.3,0.100000001,7.320099831,26.5359993,0.883000016,3.902800083,0.305299997,1820,76,1.78670001,8996,100,238,Porphyry
DDH-1,603.4000244,603.5,SCC-001603.4603.5,0.100000001,8.357700348,29.51569939,1.129199982,3.637399912,0.364199996,2128,77,1.99000001,11910,105,272,Porphyry
DDH-1,603.7000122,603.7999878,SCC-001603.7603.8,0.100000001,6.180699825,25.76639938,0.488900006,3.717200041,0.144099995,1198,67,0.946500003,10795,89,316,Porphyry
DDH-1,604,604.0999756,SCC-001604604.1,0.100000001,7.568699837,31.96310043,0.147499993,4.281000137,0.088299997,1673,94,2.513799906,26807,159,129,Porphyry
DDH-1,604.0999756,604.2000122,SCC-001604.1604.2,0.100000001,8.165100098,32.88790131,0.1514,3.999599934,0.093000002,2015,79,2.009200096,25806,120,157,Porphyry
DDH-1,604.4000244,604.5,SCC-001604.4604.5,0.100000001,7.447999954,36.68489838,0.202800006,4.263199806,0.122100003,1991,159,2.352400064,20920,121,133,Porphyry
DDH-1,604.5,604.5999756,SCC-001604.5604.6,0.100000001,8.639499664,34.78680038,0.333700001,4.933700085,0.144400001,2211,91,1.998200059,20688,178,292,Porphyry
DDH-1,604.5999756,604.7000122,SCC-001604.6604.7,0.100000001,8.699899673,30.71710014,0.981700003,3.184299946,0.255800009,1789,96,1.136000037,14066,110,196,Porphyry
DDH-1,604.7000122,604.7999878,SCC-001604.7604.8,0.100000001,13.5223999,45.53689957,0.330900013,4.248400211,0.1193,2770,150,1.898900032,19650,115,154,Porphyry
DDH-1,604.7999878,604.9000244,SCC-001604.8604.9,0.100000001,9.750200272,30.18530083,0.376199991,3.486999989,0.178399995,2267,107,1.986099958,20902,119,243,Porphyry
DDH-1,605.2999878,605.4000244,SCC-001605.3605.4,0.100000001,7.187600136,22.4890995,1.153800011,2.806600094,0.284700006,1737,75,2.024499893,12796,117,312,Porphyry
DDH-1,606,606.0999756,SCC-001606606.1,0.100000001,8.023900032,29.02519989,0.183799997,3.30189991,0.128000006,1845,95,1.914999962,18824,89,268,Porphyry
DDH-1,606.0999756,606.2000122,SCC-001606.1606.2,0.100000001,7.963399887,30.50860023,0.292299986,3.593199968,0.163900003,1742,143,3.767699957,20740,92,246,Porphyry
DDH-1,606.2000122,606.2999878,SCC-001606.2606.3,0.100000001,3.925100088,23.51189995,0.133300006,2.429100037,0.078299999,1177,207,5.642799854,11796,65,203,Porphyry
DDH-1,606.2999878,606.4000244,SCC-001606.3606.4,0.100000001,5.597499847,24.88579941,0.264099985,2.662499905,0.088399999,1425,100,1.117499948,18194,90,147,Porphyry
DDH-1,606.5,606.5999756,SCC-001606.5606.6,0.100000001,7.458199978,29.06640053,0.613900006,4.463399887,0.230399996,2208,105,1.647099972,21322,149,278,Porphyry
DDH-1,606.5999756,606.7000122,SCC-001606.6606.7,0.100000001,7.658500195,32.45069885,1.427099943,4.211800098,0.36469999,1679,321,3.26609993,50862,164,241,Porphyry
DDH-1,606.7000122,606.7999878,SCC-001606.7606.8,0.100000001,6.982299805,27.87199974,0.1752,4.315400124,0.131099999,1631,148,2.073899984,32076,190,229,Porphyry
DDH-1,606.9000244,607,SCC-001606.9607,0.100000001,6.835000038,30.39990044,0.7949,5.018000126,0.231700003,2373,145,1.983299971,30321,218,318,Porphyry
DDH-1,607,607.0999756,SCC-001607607.1,0.100000001,8.762499809,30.10630035,0.688499987,4.31829977,0.197899997,1943,163,1.665599942,25410,113,130,Porphyry
DDH-1,607.0999756,607.2000122,SCC-001607.1607.2,0.100000001,8.224399567,34.19189835,0.582199991,4.385700226,0.164299995,1810,107,1.315400004,23722,105,190,Porphyry
DDH-1,607.2000122,607.2999878,SCC-001607.2607.3,0.100000001,7.329699993,28.8593998,0.465299994,3.538599968,0.156299993,1509,123,1.36619997,34141,89,117,Porphyry
DDH-1,607.2999878,607.4000244,SCC-001607.3607.4,0.100000001,7.789199829,29.22610092,0.203299999,3.770699978,0.111699998,2007,122,1.881600022,41805,106,197,Porphyry
DDH-1,607.4000244,607.5,SCC-001607.4607.5,0.100000001,6.907999992,30.27429962,0.443199992,5.617300034,0.162499994,2063,137,1.751399994,51550,258,442,Porphyry
DDH-1,607.5,607.5999756,SCC-001607.5607.6,0.100000001,6.459400177,28.95709991,0.287200004,5.326099873,0.132400006,1713,167,2.430299997,31676,134,417,Porphyry
DDH-1,607.5999756,607.7000122,SCC-001607.6607.7,0.100000001,7.552000046,28.37120056,0.295399994,3.582600117,0.122299999,1846,79,1.321400046,23862,99,235,Porphyry
DDH-1,607.7000122,607.7999878,SCC-001607.7607.8,0.100000001,8.471199989,34.80250168,0.724099994,5.115300179,0.247999996,1783,228,3.480799913,17532,141,467,Porphyry
DDH-1,607.7999878,607.9000244,SCC-001607.8607.9,0.100000001,6.318399906,24.80960083,0.396299988,3.20810008,0.148599997,1524,161,2.263600111,23094,104,191,Porphyry
DDH-1,607.9000244,608,SCC-001607.9608,0.100000001,7.714000225,30.28479958,0.144400001,4.783199787,0.112300001,2202,175,2.133899927,32250,141,246,Porphyry
DDH-1,608.4000244,608.5,SCC-001608.4608.5,0.100000001,7.061800003,30.97369957,0.228499994,3.134500027,0.143700004,1278,154,1.810400009,187896,80,129,Porphyry
DDH-1,608.5,608.5999756,SCC-001608.5608.6,0.100000001,7.59499979,30.46170044,0.096600004,4.533100128,0.093500003,2111,131,2.131799936,62647,111,218,Porphyry
DDH-1,609,609.0999756,SCC-001609609.1,0.100000001,6.241499901,29.7038002,0.424600005,3.477999926,0.115699999,1341,79,1.469300032,29519,115,178,Porphyry
DDH-1,609.0999756,609.2000122,SCC-001609.1609.2,0.100000001,7.149499893,36.06900024,0.107199997,4.151800156,0.073299997,2160,169,3.680500031,52011,143,77,Porphyry
DDH-1,609.2000122,609.2999878,SCC-001609.2609.3,0.100000001,5.999599934,28.07909966,0.434300005,3.234499931,0.120399997,1458,156,2.262099981,40050,107,114,Porphyry
DDH-1,609.2999878,609.4000244,SCC-001609.3609.4,0.100000001,6.918799877,29.3593998,0.45629999,3.898600101,0.166099995,1451,265,2.834700108,63475,172,493,Porphyry
DDH-1,609.4000244,609.5,SCC-001609.4609.5,0.100000001,8.542200089,32.8470993,0.5977,4.804100037,0.160500005,2062,139,1.918599963,32811,142,289,Porphyry
DDH-1,609.5,609.5999756,SCC-001609.5609.6,0.100000001,9.715499878,31.51720047,0.209099993,2.654999971,0.075599998,2199,159,1.711199999,34019,88,491,Porphyry
DDH-1,609.5999756,609.7000122,SCC-001609.6609.7,0.100000001,9.779399872,35.40420151,0.131600007,4.391300201,0.087499999,2329,111,1.763200045,32888,134,1047,Porphyry
DDH-1,609.9000244,610,SCC-001609.9610,0.100000001,7.788700104,35.19889832,0.849399984,4.60559988,0.2183,1632,307,4.50150013,29046,131,162,Porphyry
DDH-1,610.0999756,610.2000122,SCC-001610.1610.2,0.100000001,9.627400398,32.14110184,0.243300006,4.1395998,0.096000001,2054,114,2.849699974,31362,147,519,Porphyry
DDH-1,610.2000122,610.2999878,SCC-001610.2610.3,0.100000001,5.973400116,29.20289993,0.170000002,2.94569993,0.067199998,1672,229,3.15899992,33663,85,239,Porphyry
DDH-1,610.2999878,610.4000244,SCC-001610.3610.4,0.100000001,5.736000061,33.41080093,0.290300012,3.377300024,0.1219,1171,71,2.156399965,46452,106,899,Porphyry
DDH-1,610.4000244,610.5,SCC-001610.4610.5,0.100000001,7.603499889,33.8832016,0.656700015,4.677800179,0.173999995,1820,99,2.072299957,69851,144,460,Porphyry
DDH-1,610.5999756,610.7000122,SCC-001610.6610.7,0.100000001,8.412899971,34.73680115,0.105700001,3.996000051,0.065399997,1951,97,1.020099998,23255,102,131,Porphyry
DDH-1,610.7000122,610.7999878,SCC-001610.7610.8,0.100000001,8.488699913,30.73290062,0.560199976,2.768199921,0.150600001,2337,95,0.796400011,21600,61,283,Porphyry
DDH-1,611.0999756,611.2000122,SCC-001611.1611.2,0.100000001,6.963900089,38.17039871,0.684700012,4.347000122,0.183599994,1504,131,1.386299968,34401,120,198,Porphyry
DDH-1,611.2999878,611.4000244,SCC-001611.3611.4,0.100000001,9.159899712,39.16009903,0.658900023,4.639200211,0.150199994,2034,259,2.657900095,50875,176,460,Porphyry
DDH-1,611.4000244,611.5,SCC-001611.4611.5,0.100000001,8.961700439,35.87350082,1.097100019,3.353899956,0.245499998,1718,171,1.729900002,75569,101,865,Porphyry
DDH-1,611.7000122,611.7999878,SCC-001611.7611.8,0.100000001,7.882699966,31.1989994,0.298599988,4.404099941,0.139799997,1935,194,2.504100084,32324,156,611,Porphyry
DDH-1,611.7999878,611.9000244,SCC-001611.8611.9,0.100000001,6.970900059,29.33860016,0.374900013,3.422800064,0.138899997,2588,128,1.147300005,29610,97,404,Porphyry
DDH-1,611.9000244,612,SCC-001611.9612,0.100000001,7.484600067,32.69720078,0.341399997,3.751600027,0.136999995,2229,181,1.562999964,23903,120,492,Porphyry
DDH-1,612,612.0999756,SCC-001612612.1,0.100000001,7.329199791,29.79109955,0.513999999,4.566100121,0.195600003,1668,218,2.903399944,40734,135,156,Porphyry
DDH-1,612.0999756,612.2000122,SCC-001612.1612.2,0.100000001,5.781300068,30.35470009,0.488799989,4.28030014,0.1752,1291,93,1.993899941,32977,134,215,Porphyry
DDH-1,612.2000122,612.2999878,SCC-001612.2612.3,0.100000001,7.226500034,32.4034996,0.717800021,5.380700111,0.175699994,1708,153,2.440799952,20453,150,161,Porphyry
DDH-1,612.5999756,612.7000122,SCC-001612.6612.7,0.100000001,8.205499649,32.1332016,0.274399996,4.606500149,0.103600003,2227,98,1.036399961,21751,107,164,Porphyry
DDH-1,612.7000122,612.7999878,SCC-001612.7612.8,0.100000001,9.523599625,35.55580139,0.293199986,5.453400135,0.129899994,2930,136,1.451699972,17382,135,221,Porphyry
DDH-1,612.7999878,612.9000244,SCC-001612.8612.9,0.100000001,5.955200195,25.84989929,0.238499999,4.327499866,0.101400003,1732,91,1.163900018,17761,109,140,Porphyry
DDH-1,612.9000244,613,SCC-001612.9613,0.100000001,7.304399967,33.11100006,0.648199975,5.005099773,0.181799993,2152,83,1.288200021,24767,120,165,Porphyry
DDH-1,613.0999756,613.2000122,SCC-001613.1613.2,0.100000001,3.876499891,31.09939957,0.274699986,2.940900087,0.079400003,827,770,7.138000011,25647,60,226,Porphyry
DDH-1,613.2000122,613.2999878,SCC-001613.2613.3,0.100000001,4.670400143,34.5802002,0.465700001,4.193900108,0.155599996,1233,270,3.705499887,14287,145,263,Porphyry
DDH-1,613.2999878,613.4000244,SCC-001613.3613.4,0.100000001,5.137199879,24.40449905,0.686399996,4.960400105,0.167699993,1455,140,1.521900058,11540,155,147,Porphyry
DDH-1,613.4000244,613.5,SCC-001613.4613.5,0.100000001,7.584700108,34.64239883,0.991599977,6.095200062,0.245100006,2271,142,2.039799929,22903,225,364,Porphyry
DDH-1,613.5999756,613.7000122,SCC-001613.6613.7,0.100000001,8.889200211,34.51720047,0.380400002,5.075600147,0.119000003,2369,85,1.530400038,31657,182,255,Porphyry
DDH-1,613.7000122,613.7999878,SCC-001613.7613.8,0.100000001,7.057099819,30.7458992,0.726700008,3.938800097,0.162599996,1655,430,2.486700058,79368,117,79,Porphyry
DDH-1,613.7999878,613.9000244,SCC-001613.8613.9,0.100000001,7.898600101,34.17689896,0.850700021,5.938899994,0.192200005,2030,181,1.32949996,38470,177,314,Porphyry
DDH-1,614,614.0999756,SCC-001614614.1,0.100000001,7.889200211,29.52020073,0.376399994,4.207399845,0.111900002,1776,66,1.228000045,23453,162,208,Porphyry
DDH-1,614.0999756,614.2000122,SCC-001614.1614.2,0.100000001,6.504399776,29.67340088,0.475600004,5.361899853,0.136500001,1735,186,2.163199902,24770,141,150,Porphyry
DDH-1,614.2000122,614.2999878,SCC-001614.2614.3,0.100000001,7.520599842,34.75920105,0.452100009,5.575699806,0.109499998,1630,78,1.962000012,58371,175,222,Porphyry
